id,date,confirmed,deaths
CO,2020-02-28,0,0
CO,2020-02-28,0,0
CO,2020-02-28,0,0
CO,2020-02-28,0,0
CO,2020-02-29,0,0
CO,2020-02-29,0,0
CO,2020-02-29,0,0
CO,2020-02-29,0,0
CO,2020-02-29,0,0
CO,2020-02-29,0,0
CO,2020-02-29,0,0
CO,2020-02-29,0,0
CO,2020-02-29,0,0
CO,2020-02-29,0,0
CO,2020-03-01,0,0
CO,2020-03-01,0,0
CO,2020-03-01,0,0
CO,2020-03-01,0,0
CO,2020-03-01,0,0
CO,2020-03-01,0,0
CO,2020-03-01,0,0
CO,2020-03-01,0,0
CO,2020-03-01,0,0
CO,2020-03-01,0,0
CO,2020-03-02,0,0
CO,2020-03-02,0,0
CO,2020-03-02,0,0
CO,2020-03-02,0,0
CO,2020-03-02,0,0
CO,2020-03-02,0,0
CO,2020-03-02,0,0
CO,2020-03-02,0,0
CO,2020-03-02,0,0
CO,2020-03-02,0,0
CO,2020-03-03,0,0
CO,2020-03-03,0,0
CO,2020-03-03,0,0
CO,2020-03-03,0,0
CO,2020-03-03,0,0
CO,2020-03-03,0,0
CO,2020-03-03,0,0
CO,2020-03-03,0,0
CO,2020-03-03,0,0
CO,2020-03-03,0,0
CO,2020-03-04,0,0
CO,2020-03-04,0,0
CO,2020-03-04,0,0
CO,2020-03-04,0,0
CO,2020-03-04,0,0
CO,2020-03-04,0,0
CO,2020-03-04,0,0
CO,2020-03-04,0,0
CO,2020-03-04,0,0
CO,2020-03-04,0,0
CO,2020-03-05,0,0
CO,2020-03-05,0,0
CO,2020-03-05,0,0
CO,2020-03-05,0,0
CO,2020-03-05,0,0
CO,2020-03-05,0,0
CO,2020-03-05,0,0
CO,2020-03-05,0,0
CO,2020-03-05,0,0
CO,2020-03-05,0,0
CO,2020-03-06,0,0
CO,2020-03-06,0,0
CO,2020-03-06,2,0
CO,2020-03-06,0,0
CO,2020-03-06,0,0
CO,2020-03-06,0,0
CO,2020-03-06,0,0
CO,2020-03-06,0,0
CO,2020-03-06,0,0
CO,2020-03-06,1,0
CO,2020-03-07,0,0
CO,2020-03-07,0,0
CO,2020-03-07,2,0
CO,2020-03-07,3,0
CO,2020-03-07,0,0
CO,2020-03-07,1,0
CO,2020-03-07,0,0
CO,2020-03-07,0,0
CO,2020-03-07,0,0
CO,2020-03-07,1,0
CO,2020-03-08,0,0
CO,2020-03-08,0,0
CO,2020-03-08,2,0
CO,2020-03-08,3,0
CO,2020-03-08,0,0
CO,2020-03-08,1,0
CO,2020-03-08,0,0
CO,2020-03-08,0,0
CO,2020-03-08,0,0
CO,2020-03-08,1,0
CO,2020-03-09,0,0
CO,2020-03-09,0,0
CO,2020-03-09,2,0
CO,2020-03-09,3,0
CO,2020-03-09,0,0
CO,2020-03-09,1,0
CO,2020-03-09,0,0
CO,2020-03-09,0,0
CO,2020-03-09,0,0
CO,2020-03-09,1,0
CO,2020-03-10,0,0
CO,2020-03-10,15,0
CO,2020-03-10,0,0
CO,2020-03-10,0,0
CO,2020-03-10,0,0
CO,2020-03-10,0,0
CO,2020-03-10,0,0
CO,2020-03-10,0,0
CO,2020-03-10,0,0
CO,2020-03-10,0,0
CO,2020-03-11,0,0
CO,2020-03-11,34,0
CO,2020-03-11,0,0
CO,2020-03-11,0,0
CO,2020-03-11,0,0
CO,2020-03-11,0,0
CO,2020-03-11,0,0
CO,2020-03-11,0,0
CO,2020-03-11,0,0
CO,2020-03-11,0,0
CO,2020-03-12,0,0
CO,2020-03-12,45,0
CO,2020-03-12,0,0
CO,2020-03-12,0,0
CO,2020-03-12,0,0
CO,2020-03-12,0,0
CO,2020-03-12,0,0
CO,2020-03-12,0,0
CO,2020-03-12,0,0
CO,2020-03-12,0,0
CO,2020-03-13,0,0
CO,2020-03-13,49,0
CO,2020-03-13,0,0
CO,2020-03-13,0,0
CO,2020-03-13,0,0
CO,2020-03-13,0,0
CO,2020-03-13,0,0
CO,2020-03-13,0,0
CO,2020-03-13,0,0
CO,2020-03-13,0,0
CO,2020-03-14,0,0
CO,2020-03-14,101,1
CO,2020-03-14,0,0
CO,2020-03-14,0,0
CO,2020-03-14,0,0
CO,2020-03-14,0,0
CO,2020-03-14,0,0
CO,2020-03-14,0,0
CO,2020-03-14,0,0
CO,2020-03-14,0,0
CO,2020-03-15,0,0
CO,2020-03-15,131,1
CO,2020-03-15,0,0
CO,2020-03-15,0,0
CO,2020-03-15,0,0
CO,2020-03-15,0,0
CO,2020-03-15,0,0
CO,2020-03-15,0,0
CO,2020-03-15,0,0
CO,2020-03-15,0,0
CO,2020-03-16,0,0
CO,2020-03-16,160,1
CO,2020-03-16,0,0
CO,2020-03-16,0,0
CO,2020-03-16,0,0
CO,2020-03-16,0,0
CO,2020-03-16,0,0
CO,2020-03-16,0,0
CO,2020-03-16,0,0
CO,2020-03-16,0,0
CO,2020-03-17,0,0
CO,2020-03-17,160,2
CO,2020-03-17,0,0
CO,2020-03-17,0,0
CO,2020-03-17,0,0
CO,2020-03-17,0,0
CO,2020-03-17,0,0
CO,2020-03-17,0,0
CO,2020-03-17,0,0
CO,2020-03-17,0,0
CO,2020-03-18,0,0
CO,2020-03-18,184,2
CO,2020-03-18,0,0
CO,2020-03-18,0,0
CO,2020-03-18,0,0
CO,2020-03-18,0,0
CO,2020-03-18,0,0
CO,2020-03-18,0,0
CO,2020-03-18,0,0
CO,2020-03-18,0,0
CO,2020-03-19,0,0
CO,2020-03-19,277,4
CO,2020-03-19,0,0
CO,2020-03-19,0,0
CO,2020-03-19,0,0
CO,2020-03-19,0,0
CO,2020-03-19,0,0
CO,2020-03-19,0,0
CO,2020-03-19,0,0
CO,2020-03-19,0,0
CO,2020-03-20,0,0
CO,2020-03-20,363,4
CO,2020-03-20,0,0
CO,2020-03-20,0,0
CO,2020-03-20,0,0
CO,2020-03-20,0,0
CO,2020-03-20,0,0
CO,2020-03-20,0,0
CO,2020-03-20,0,0
CO,2020-03-20,0,0
CO,2020-03-21,0,0
CO,2020-03-21,390,4
CO,2020-03-21,0,0
CO,2020-03-21,0,0
CO,2020-03-21,0,0
CO,2020-03-21,0,0
CO,2020-03-21,0,0
CO,2020-03-21,0,0
CO,2020-03-21,0,0
CO,2020-03-21,0,0
CO,2020-03-22,0,0
CO,2020-03-22,476,6
CO,2020-03-22,0,0
CO,2020-03-22,0,0
CO,2020-03-22,0,0
CO,2020-03-22,0,0
CO,2020-03-22,0,0
CO,2020-03-22,0,0
CO,2020-03-22,0,0
CO,2020-03-22,0,0
CO,2020-03-23,0,0
CO,2020-03-23,476,6
CO,2020-03-23,0,0
CO,2020-03-23,0,0
CO,2020-03-23,0,0
CO,2020-03-23,0,0
CO,2020-03-23,0,0
CO,2020-03-23,0,0
CO,2020-03-23,0,0
CO,2020-03-23,0,0
CT,2020-01-22,0,0
CT,2020-01-22,0,0
CT,2020-01-22,0,0
CT,2020-01-23,0,0
CT,2020-01-23,0,0
CT,2020-01-23,0,0
CT,2020-01-24,0,0
CT,2020-01-24,0,0
CT,2020-01-24,0,0
CT,2020-01-25,0,0
CT,2020-01-25,0,0
CT,2020-01-25,0,0
CT,2020-01-26,0,0
CT,2020-01-26,0,0
CT,2020-01-26,0,0
CT,2020-01-27,0,0
CT,2020-01-27,0,0
CT,2020-01-27,0,0
CT,2020-01-28,0,0
CT,2020-01-28,0,0
CT,2020-01-28,0,0
CT,2020-01-29,0,0
CT,2020-01-29,0,0
CT,2020-01-29,0,0
CT,2020-01-30,0,0
CT,2020-01-30,0,0
CT,2020-01-30,0,0
CT,2020-01-31,0,0
CT,2020-01-31,0,0
CT,2020-01-31,0,0
CT,2020-02-01,0,0
CT,2020-02-01,0,0
CT,2020-02-01,0,0
CT,2020-02-02,0,0
CT,2020-02-02,0,0
CT,2020-02-02,0,0
CT,2020-02-03,0,0
CT,2020-02-03,0,0
CT,2020-02-03,0,0
CT,2020-02-04,0,0
CT,2020-02-04,0,0
CT,2020-02-04,0,0
CT,2020-02-05,0,0
CT,2020-02-05,0,0
CT,2020-02-05,0,0
CT,2020-02-06,0,0
CT,2020-02-06,0,0
CT,2020-02-06,0,0
CT,2020-02-07,0,0
CT,2020-02-07,0,0
CT,2020-02-07,0,0
CT,2020-02-08,0,0
CT,2020-02-08,0,0
CT,2020-02-08,0,0
CT,2020-02-09,0,0
CT,2020-02-09,0,0
CT,2020-02-09,0,0
CT,2020-02-10,0,0
CT,2020-02-10,0,0
CT,2020-02-10,0,0
CT,2020-02-11,0,0
CT,2020-02-11,0,0
CT,2020-02-11,0,0
CT,2020-02-12,0,0
CT,2020-02-12,0,0
CT,2020-02-12,0,0
CT,2020-02-13,0,0
CT,2020-02-13,0,0
CT,2020-02-13,0,0
CT,2020-02-14,0,0
CT,2020-02-14,0,0
CT,2020-02-14,0,0
CT,2020-02-15,0,0
CT,2020-02-15,0,0
CT,2020-02-15,0,0
CT,2020-02-16,0,0
CT,2020-02-16,0,0
CT,2020-02-16,0,0
CT,2020-02-17,0,0
CT,2020-02-17,0,0
CT,2020-02-17,0,0
CT,2020-02-18,0,0
CT,2020-02-18,0,0
CT,2020-02-18,0,0
CT,2020-02-19,0,0
CT,2020-02-19,0,0
CT,2020-02-19,0,0
CT,2020-02-20,0,0
CT,2020-02-20,0,0
CT,2020-02-20,0,0
CT,2020-02-21,0,0
CT,2020-02-21,0,0
CT,2020-02-21,0,0
CT,2020-02-22,0,0
CT,2020-02-22,0,0
CT,2020-02-22,0,0
CT,2020-02-23,0,0
CT,2020-02-23,0,0
CT,2020-02-23,0,0
CT,2020-02-24,0,0
CT,2020-02-24,0,0
CT,2020-02-24,0,0
CT,2020-02-25,0,0
CT,2020-02-25,0,0
CT,2020-02-25,0,0
CT,2020-02-26,0,0
CT,2020-02-26,0,0
CT,2020-02-26,0,0
CT,2020-02-27,0,0
CT,2020-02-27,0,0
CT,2020-02-27,0,0
CT,2020-02-28,0,0
CT,2020-02-28,0,0
CT,2020-02-28,0,0
CT,2020-02-29,0,0
CT,2020-02-29,0,0
CT,2020-02-29,0,0
CT,2020-03-01,0,0
CT,2020-03-01,0,0
CT,2020-03-01,0,0
CT,2020-03-02,0,0
CT,2020-03-02,0,0
CT,2020-03-02,0,0
CT,2020-03-03,0,0
CT,2020-03-03,0,0
CT,2020-03-03,0,0
CT,2020-03-04,0,0
CT,2020-03-04,0,0
CT,2020-03-04,0,0
CT,2020-03-05,0,0
CT,2020-03-05,0,0
CT,2020-03-05,0,0
CT,2020-03-06,0,0
CT,2020-03-06,0,0
CT,2020-03-06,0,0
CT,2020-03-07,0,0
CT,2020-03-07,0,0
CT,2020-03-07,0,0
CT,2020-03-08,0,0
CT,2020-03-08,0,0
CT,2020-03-08,0,0
CT,2020-03-09,0,0
CT,2020-03-09,0,0
CT,2020-03-09,0,0
CT,2020-03-10,2,0
CT,2020-03-10,0,0
CT,2020-03-10,0,0
CT,2020-03-11,3,0
CT,2020-03-11,0,0
CT,2020-03-11,0,0
CT,2020-03-12,5,0
CT,2020-03-12,0,0
CT,2020-03-12,0,0
CT,2020-03-13,11,0
CT,2020-03-13,0,0
CT,2020-03-13,0,0
CT,2020-03-14,22,0
CT,2020-03-14,0,0
CT,2020-03-14,0,0
CT,2020-03-15,24,0
CT,2020-03-15,0,0
CT,2020-03-15,0,0
CT,2020-03-16,30,0
CT,2020-03-16,0,0
CT,2020-03-16,0,0
CT,2020-03-17,68,0
CT,2020-03-17,0,0
CT,2020-03-17,0,0
CT,2020-03-18,68,0
CT,2020-03-18,0,0
CT,2020-03-18,0,0
CT,2020-03-19,159,2
CT,2020-03-19,0,0
CT,2020-03-19,0,0
CT,2020-03-20,194,3
CT,2020-03-20,0,0
CT,2020-03-20,0,0
CT,2020-03-21,194,4
CT,2020-03-21,0,0
CT,2020-03-21,0,0
CT,2020-03-22,223,5
CT,2020-03-22,0,0
CT,2020-03-22,0,0
CT,2020-03-23,223,5
CT,2020-03-23,0,0
CT,2020-03-23,0,0
DE,2020-01-22,0,0
DE,2020-01-22,0,0
DE,2020-01-23,0,0
DE,2020-01-23,0,0
DE,2020-01-24,0,0
DE,2020-01-24,0,0
DE,2020-01-25,0,0
DE,2020-01-25,0,0
DE,2020-01-26,0,0
DE,2020-01-26,0,0
DE,2020-01-27,0,0
DE,2020-01-27,0,0
DE,2020-01-28,0,0
DE,2020-01-28,0,0
DE,2020-01-29,0,0
DE,2020-01-29,0,0
DE,2020-01-30,0,0
DE,2020-01-30,0,0
DE,2020-01-31,0,0
DE,2020-01-31,0,0
DE,2020-02-01,0,0
DE,2020-02-01,0,0
DE,2020-02-02,0,0
DE,2020-02-02,0,0
DE,2020-02-03,0,0
DE,2020-02-03,0,0
DE,2020-02-04,0,0
DE,2020-02-04,0,0
DE,2020-02-05,0,0
DE,2020-02-05,0,0
DE,2020-02-06,0,0
DE,2020-02-06,0,0
DE,2020-02-07,0,0
DE,2020-02-07,0,0
DE,2020-02-08,0,0
DE,2020-02-08,0,0
DE,2020-02-09,0,0
DE,2020-02-09,0,0
DE,2020-02-10,0,0
DE,2020-02-10,0,0
DE,2020-02-11,0,0
DE,2020-02-11,0,0
DE,2020-02-12,0,0
DE,2020-02-12,0,0
DE,2020-02-13,0,0
DE,2020-02-13,0,0
DE,2020-02-14,0,0
DE,2020-02-14,0,0
DE,2020-02-15,0,0
DE,2020-02-15,0,0
DE,2020-02-16,0,0
DE,2020-02-16,0,0
DE,2020-02-17,0,0
DE,2020-02-17,0,0
DE,2020-02-18,0,0
DE,2020-02-18,0,0
DE,2020-02-19,0,0
DE,2020-02-19,0,0
DE,2020-02-20,0,0
DE,2020-02-20,0,0
DE,2020-02-21,0,0
DE,2020-02-21,0,0
DE,2020-02-22,0,0
DE,2020-02-22,0,0
DE,2020-02-23,0,0
DE,2020-02-23,0,0
DE,2020-02-24,0,0
DE,2020-02-24,0,0
DE,2020-02-25,0,0
DE,2020-02-25,0,0
DE,2020-02-26,0,0
DE,2020-02-26,0,0
DE,2020-02-27,0,0
DE,2020-02-27,0,0
DE,2020-02-28,0,0
DE,2020-02-28,0,0
DE,2020-02-29,0,0
DE,2020-02-29,0,0
DE,2020-03-01,0,0
DE,2020-03-01,0,0
DE,2020-03-02,0,0
DE,2020-03-02,0,0
DE,2020-03-03,0,0
DE,2020-03-03,0,0
DE,2020-03-04,0,0
DE,2020-03-04,0,0
DE,2020-03-05,0,0
DE,2020-03-05,0,0
DE,2020-03-06,0,0
DE,2020-03-06,0,0
DE,2020-03-07,0,0
DE,2020-03-07,0,0
DE,2020-03-08,0,0
DE,2020-03-08,0,0
DE,2020-03-09,0,0
DE,2020-03-09,0,0
DE,2020-03-10,0,0
DE,2020-03-10,0,0
DE,2020-03-11,1,0
DE,2020-03-11,0,0
DE,2020-03-12,1,0
DE,2020-03-12,0,0
DE,2020-03-13,4,0
DE,2020-03-13,0,0
DE,2020-03-14,6,0
DE,2020-03-14,0,0
DE,2020-03-15,7,0
DE,2020-03-15,0,0
DE,2020-03-16,8,0
DE,2020-03-16,0,0
DE,2020-03-17,16,0
DE,2020-03-17,0,0
DE,2020-03-18,19,0
DE,2020-03-18,0,0
DE,2020-03-19,30,0
DE,2020-03-19,0,0
DE,2020-03-20,38,0
DE,2020-03-20,0,0
DE,2020-03-21,45,0
DE,2020-03-21,0,0
DE,2020-03-22,47,0
DE,2020-03-22,0,0
DE,2020-03-23,47,0
DE,2020-03-23,0,0
DC,2020-01-22,0,0
DC,2020-01-23,0,0
DC,2020-01-24,0,0
DC,2020-01-25,0,0
DC,2020-01-26,0,0
DC,2020-01-27,0,0
DC,2020-01-28,0,0
DC,2020-01-29,0,0
DC,2020-01-30,0,0
DC,2020-01-31,0,0
DC,2020-02-01,0,0
DC,2020-02-02,0,0
DC,2020-02-03,0,0
DC,2020-02-04,0,0
DC,2020-02-05,0,0
DC,2020-02-06,0,0
DC,2020-02-07,0,0
DC,2020-02-08,0,0
DC,2020-02-09,0,0
DC,2020-02-10,0,0
DC,2020-02-11,0,0
DC,2020-02-12,0,0
DC,2020-02-13,0,0
DC,2020-02-14,0,0
DC,2020-02-15,0,0
DC,2020-02-16,0,0
DC,2020-02-17,0,0
DC,2020-02-18,0,0
DC,2020-02-19,0,0
DC,2020-02-20,0,0
DC,2020-02-21,0,0
DC,2020-02-22,0,0
DC,2020-02-23,0,0
DC,2020-02-24,0,0
DC,2020-02-25,0,0
DC,2020-02-26,0,0
DC,2020-02-27,0,0
DC,2020-02-28,0,0
DC,2020-02-29,0,0
DC,2020-03-01,0,0
DC,2020-03-02,0,0
DC,2020-03-03,0,0
DC,2020-03-04,0,0
DC,2020-03-05,0,0
DC,2020-03-06,0,0
DC,2020-03-07,0,0
DC,2020-03-08,0,0
DC,2020-03-09,0,0
DC,2020-03-10,5,0
DC,2020-03-11,10,0
DC,2020-03-12,10,0
DC,2020-03-13,10,0
DC,2020-03-14,10,0
DC,2020-03-15,16,0
DC,2020-03-16,22,0
DC,2020-03-17,22,0
DC,2020-03-18,31,0
DC,2020-03-19,40,0
DC,2020-03-20,71,1
DC,2020-03-21,77,1
DC,2020-03-22,102,2
DC,2020-03-23,102,2
FL,2020-01-22,0,0
FL,2020-01-22,0,0
FL,2020-01-22,0,0
FL,2020-01-22,0,0
FL,2020-01-22,0,0
FL,2020-01-22,0,0
FL,2020-01-22,0,0
FL,2020-01-22,0,0
FL,2020-01-22,0,0
FL,2020-01-22,0,0
FL,2020-01-22,0,0
FL,2020-01-22,0,0
FL,2020-01-22,0,0
FL,2020-01-22,0,0
FL,2020-01-23,0,0
FL,2020-01-23,0,0
FL,2020-01-23,0,0
FL,2020-01-23,0,0
FL,2020-01-23,0,0
FL,2020-01-23,0,0
FL,2020-01-23,0,0
FL,2020-01-23,0,0
FL,2020-01-23,0,0
FL,2020-01-23,0,0
FL,2020-01-23,0,0
FL,2020-01-23,0,0
FL,2020-01-23,0,0
FL,2020-01-23,0,0
FL,2020-01-24,0,0
FL,2020-01-24,0,0
FL,2020-01-24,0,0
FL,2020-01-24,0,0
FL,2020-01-24,0,0
FL,2020-01-24,0,0
FL,2020-01-24,0,0
FL,2020-01-24,0,0
FL,2020-01-24,0,0
FL,2020-01-24,0,0
FL,2020-01-24,0,0
FL,2020-01-24,0,0
FL,2020-01-24,0,0
FL,2020-01-24,0,0
FL,2020-01-25,0,0
FL,2020-01-25,0,0
FL,2020-01-25,0,0
FL,2020-01-25,0,0
FL,2020-01-25,0,0
FL,2020-01-25,0,0
FL,2020-01-25,0,0
FL,2020-01-25,0,0
FL,2020-01-25,0,0
FL,2020-01-25,0,0
FL,2020-01-25,0,0
FL,2020-01-25,0,0
FL,2020-01-25,0,0
FL,2020-01-25,0,0
FL,2020-01-26,0,0
FL,2020-01-26,0,0
FL,2020-01-26,0,0
FL,2020-01-26,0,0
FL,2020-01-26,0,0
FL,2020-01-26,0,0
FL,2020-01-26,0,0
FL,2020-01-26,0,0
FL,2020-01-26,0,0
FL,2020-01-26,0,0
FL,2020-01-26,0,0
FL,2020-01-26,0,0
FL,2020-01-26,0,0
FL,2020-01-26,0,0
FL,2020-01-27,0,0
FL,2020-01-27,0,0
FL,2020-01-27,0,0
FL,2020-01-27,0,0
FL,2020-01-27,0,0
FL,2020-01-27,0,0
FL,2020-01-27,0,0
FL,2020-01-27,0,0
FL,2020-01-27,0,0
FL,2020-01-27,0,0
FL,2020-01-27,0,0
FL,2020-01-27,0,0
FL,2020-01-27,0,0
FL,2020-01-27,0,0
FL,2020-01-28,0,0
FL,2020-01-28,0,0
FL,2020-01-28,0,0
FL,2020-01-28,0,0
FL,2020-01-28,0,0
FL,2020-01-28,0,0
FL,2020-01-28,0,0
FL,2020-01-28,0,0
FL,2020-01-28,0,0
FL,2020-01-28,0,0
FL,2020-01-28,0,0
FL,2020-01-28,0,0
FL,2020-01-28,0,0
FL,2020-01-28,0,0
FL,2020-01-29,0,0
FL,2020-01-29,0,0
FL,2020-01-29,0,0
FL,2020-01-29,0,0
FL,2020-01-29,0,0
FL,2020-01-29,0,0
FL,2020-01-29,0,0
FL,2020-01-29,0,0
FL,2020-01-29,0,0
FL,2020-01-29,0,0
FL,2020-01-29,0,0
FL,2020-01-29,0,0
FL,2020-01-29,0,0
FL,2020-01-29,0,0
FL,2020-01-30,0,0
FL,2020-01-30,0,0
FL,2020-01-30,0,0
FL,2020-01-30,0,0
FL,2020-01-30,0,0
FL,2020-01-30,0,0
FL,2020-01-30,0,0
FL,2020-01-30,0,0
FL,2020-01-30,0,0
FL,2020-01-30,0,0
FL,2020-01-30,0,0
FL,2020-01-30,0,0
FL,2020-01-30,0,0
FL,2020-01-30,0,0
FL,2020-01-31,0,0
FL,2020-01-31,0,0
FL,2020-01-31,0,0
FL,2020-01-31,0,0
FL,2020-01-31,0,0
FL,2020-01-31,0,0
FL,2020-01-31,0,0
FL,2020-01-31,0,0
FL,2020-01-31,0,0
FL,2020-01-31,0,0
FL,2020-01-31,0,0
FL,2020-01-31,0,0
FL,2020-01-31,0,0
FL,2020-01-31,0,0
FL,2020-02-01,0,0
FL,2020-02-01,0,0
FL,2020-02-01,0,0
FL,2020-02-01,0,0
FL,2020-02-01,0,0
FL,2020-02-01,0,0
FL,2020-02-01,0,0
FL,2020-02-01,0,0
FL,2020-02-01,0,0
FL,2020-02-01,0,0
FL,2020-02-01,0,0
FL,2020-02-01,0,0
FL,2020-02-01,0,0
FL,2020-02-01,0,0
FL,2020-02-02,0,0
FL,2020-02-02,0,0
FL,2020-02-02,0,0
FL,2020-02-02,0,0
FL,2020-02-02,0,0
FL,2020-02-02,0,0
FL,2020-02-02,0,0
FL,2020-02-02,0,0
FL,2020-02-02,0,0
FL,2020-02-02,0,0
FL,2020-02-02,0,0
FL,2020-02-02,0,0
FL,2020-02-02,0,0
FL,2020-02-02,0,0
FL,2020-02-03,0,0
FL,2020-02-03,0,0
FL,2020-02-03,0,0
FL,2020-02-03,0,0
FL,2020-02-03,0,0
FL,2020-02-03,0,0
FL,2020-02-03,0,0
FL,2020-02-03,0,0
FL,2020-02-03,0,0
FL,2020-02-03,0,0
FL,2020-02-03,0,0
FL,2020-02-03,0,0
FL,2020-02-03,0,0
FL,2020-02-03,0,0
FL,2020-02-04,0,0
FL,2020-02-04,0,0
FL,2020-02-04,0,0
FL,2020-02-04,0,0
FL,2020-02-04,0,0
FL,2020-02-04,0,0
FL,2020-02-04,0,0
FL,2020-02-04,0,0
FL,2020-02-04,0,0
FL,2020-02-04,0,0
FL,2020-02-04,0,0
FL,2020-02-04,0,0
FL,2020-02-04,0,0
FL,2020-02-04,0,0
FL,2020-02-05,0,0
FL,2020-02-05,0,0
FL,2020-02-05,0,0
FL,2020-02-05,0,0
FL,2020-02-05,0,0
FL,2020-02-05,0,0
FL,2020-02-05,0,0
FL,2020-02-05,0,0
FL,2020-02-05,0,0
FL,2020-02-05,0,0
FL,2020-02-05,0,0
FL,2020-02-05,0,0
FL,2020-02-05,0,0
FL,2020-02-05,0,0
FL,2020-02-06,0,0
FL,2020-02-06,0,0
FL,2020-02-06,0,0
FL,2020-02-06,0,0
FL,2020-02-06,0,0
FL,2020-02-06,0,0
FL,2020-02-06,0,0
FL,2020-02-06,0,0
FL,2020-02-06,0,0
FL,2020-02-06,0,0
FL,2020-02-06,0,0
FL,2020-02-06,0,0
FL,2020-02-06,0,0
FL,2020-02-06,0,0
FL,2020-02-07,0,0
FL,2020-02-07,0,0
FL,2020-02-07,0,0
FL,2020-02-07,0,0
FL,2020-02-07,0,0
FL,2020-02-07,0,0
FL,2020-02-07,0,0
FL,2020-02-07,0,0
FL,2020-02-07,0,0
FL,2020-02-07,0,0
FL,2020-02-07,0,0
FL,2020-02-07,0,0
FL,2020-02-07,0,0
FL,2020-02-07,0,0
FL,2020-02-08,0,0
FL,2020-02-08,0,0
FL,2020-02-08,0,0
FL,2020-02-08,0,0
FL,2020-02-08,0,0
FL,2020-02-08,0,0
FL,2020-02-08,0,0
FL,2020-02-08,0,0
FL,2020-02-08,0,0
FL,2020-02-08,0,0
FL,2020-02-08,0,0
FL,2020-02-08,0,0
FL,2020-02-08,0,0
FL,2020-02-08,0,0
FL,2020-02-09,0,0
FL,2020-02-09,0,0
FL,2020-02-09,0,0
FL,2020-02-09,0,0
FL,2020-02-09,0,0
FL,2020-02-09,0,0
FL,2020-02-09,0,0
FL,2020-02-09,0,0
FL,2020-02-09,0,0
FL,2020-02-09,0,0
FL,2020-02-09,0,0
FL,2020-02-09,0,0
FL,2020-02-09,0,0
FL,2020-02-09,0,0
FL,2020-02-10,0,0
FL,2020-02-10,0,0
FL,2020-02-10,0,0
FL,2020-02-10,0,0
FL,2020-02-10,0,0
FL,2020-02-10,0,0
FL,2020-02-10,0,0
FL,2020-02-10,0,0
FL,2020-02-10,0,0
FL,2020-02-10,0,0
FL,2020-02-10,0,0
FL,2020-02-10,0,0
FL,2020-02-10,0,0
FL,2020-02-10,0,0
FL,2020-02-11,0,0
FL,2020-02-11,0,0
FL,2020-02-11,0,0
FL,2020-02-11,0,0
FL,2020-02-11,0,0
FL,2020-02-11,0,0
FL,2020-02-11,0,0
FL,2020-02-11,0,0
FL,2020-02-11,0,0
FL,2020-02-11,0,0
FL,2020-02-11,0,0
FL,2020-02-11,0,0
FL,2020-02-11,0,0
FL,2020-02-11,0,0
FL,2020-02-12,0,0
FL,2020-02-12,0,0
FL,2020-02-12,0,0
FL,2020-02-12,0,0
FL,2020-02-12,0,0
FL,2020-02-12,0,0
FL,2020-02-12,0,0
FL,2020-02-12,0,0
FL,2020-02-12,0,0
FL,2020-02-12,0,0
FL,2020-02-12,0,0
FL,2020-02-12,0,0
FL,2020-02-12,0,0
FL,2020-02-12,0,0
FL,2020-02-13,0,0
FL,2020-02-13,0,0
FL,2020-02-13,0,0
FL,2020-02-13,0,0
FL,2020-02-13,0,0
FL,2020-02-13,0,0
FL,2020-02-13,0,0
FL,2020-02-13,0,0
FL,2020-02-13,0,0
FL,2020-02-13,0,0
FL,2020-02-13,0,0
FL,2020-02-13,0,0
FL,2020-02-13,0,0
FL,2020-02-13,0,0
FL,2020-02-14,0,0
FL,2020-02-14,0,0
FL,2020-02-14,0,0
FL,2020-02-14,0,0
FL,2020-02-14,0,0
FL,2020-02-14,0,0
FL,2020-02-14,0,0
FL,2020-02-14,0,0
FL,2020-02-14,0,0
FL,2020-02-14,0,0
FL,2020-02-14,0,0
FL,2020-02-14,0,0
FL,2020-02-14,0,0
FL,2020-02-14,0,0
FL,2020-02-15,0,0
FL,2020-02-15,0,0
FL,2020-02-15,0,0
FL,2020-02-15,0,0
FL,2020-02-15,0,0
FL,2020-02-15,0,0
FL,2020-02-15,0,0
FL,2020-02-15,0,0
FL,2020-02-15,0,0
FL,2020-02-15,0,0
FL,2020-02-15,0,0
FL,2020-02-15,0,0
FL,2020-02-15,0,0
FL,2020-02-15,0,0
FL,2020-02-16,0,0
FL,2020-02-16,0,0
FL,2020-02-16,0,0
FL,2020-02-16,0,0
FL,2020-02-16,0,0
FL,2020-02-16,0,0
FL,2020-02-16,0,0
FL,2020-02-16,0,0
FL,2020-02-16,0,0
FL,2020-02-16,0,0
FL,2020-02-16,0,0
FL,2020-02-16,0,0
FL,2020-02-16,0,0
FL,2020-02-16,0,0
FL,2020-02-17,0,0
FL,2020-02-17,0,0
FL,2020-02-17,0,0
FL,2020-02-17,0,0
FL,2020-02-17,0,0
FL,2020-02-17,0,0
FL,2020-02-17,0,0
FL,2020-02-17,0,0
FL,2020-02-17,0,0
FL,2020-02-17,0,0
FL,2020-02-17,0,0
FL,2020-02-17,0,0
FL,2020-02-17,0,0
FL,2020-02-17,0,0
FL,2020-02-18,0,0
FL,2020-02-18,0,0
FL,2020-02-18,0,0
FL,2020-02-18,0,0
FL,2020-02-18,0,0
