id,date,confirmed,deaths,confirmed_diff,confirmed_diff_pct,deaths_diff,deaths_diff_pct
AL,2020-01-22,0,0,0,,0,
AL,2020-01-23,0,0,0,,0,
AL,2020-01-24,0,0,0,,0,
AL,2020-01-25,0,0,0,,0,
AL,2020-01-26,0,0,0,,0,
AL,2020-01-27,0,0,0,,0,
AL,2020-01-28,0,0,0,,0,
AL,2020-01-29,0,0,0,,0,
AL,2020-01-30,0,0,0,,0,
AL,2020-01-31,0,0,0,,0,
AL,2020-02-01,0,0,0,,0,
AL,2020-02-02,0,0,0,,0,
AL,2020-02-03,0,0,0,,0,
AL,2020-02-04,0,0,0,,0,
AL,2020-02-05,0,0,0,,0,
AL,2020-02-06,0,0,0,,0,
AL,2020-02-07,0,0,0,,0,
AL,2020-02-08,0,0,0,,0,
AL,2020-02-09,0,0,0,,0,
AL,2020-02-10,0,0,0,,0,
AL,2020-02-11,0,0,0,,0,
AL,2020-02-12,0,0,0,,0,
AL,2020-02-13,0,0,0,,0,
AL,2020-02-14,0,0,0,,0,
AL,2020-02-15,0,0,0,,0,
AL,2020-02-16,0,0,0,,0,
AL,2020-02-17,0,0,0,,0,
AL,2020-02-18,0,0,0,,0,
AL,2020-02-19,0,0,0,,0,
AL,2020-02-20,0,0,0,,0,
AL,2020-02-21,0,0,0,,0,
AL,2020-02-22,0,0,0,,0,
AL,2020-02-23,0,0,0,,0,
AL,2020-02-24,0,0,0,,0,
AL,2020-02-25,0,0,0,,0,
AL,2020-02-26,0,0,0,,0,
AL,2020-02-27,0,0,0,,0,
AL,2020-02-28,0,0,0,,0,
AL,2020-02-29,0,0,0,,0,
AL,2020-03-01,0,0,0,,0,
AL,2020-03-02,0,0,0,,0,
AL,2020-03-03,0,0,0,,0,
AL,2020-03-04,0,0,0,,0,
AL,2020-03-05,0,0,0,,0,
AL,2020-03-06,0,0,0,,0,
AL,2020-03-07,0,0,0,,0,
AL,2020-03-08,0,0,0,,0,
AL,2020-03-09,0,0,0,,0,
AL,2020-03-10,0,0,0,,0,
AL,2020-03-11,0,0,0,,0,
AL,2020-03-12,0,0,0,,0,
AL,2020-03-13,5,0,5,,0,
AL,2020-03-14,6,0,1,20.0,0,
AL,2020-03-15,12,0,6,100.0,0,
AL,2020-03-16,29,0,17,141.7,0,
AL,2020-03-17,39,0,10,34.5,0,
AL,2020-03-18,46,0,7,17.9,0,
AL,2020-03-19,78,0,32,69.6,0,
AL,2020-03-20,83,0,5,6.4,0,
AL,2020-03-21,131,0,48,57.8,0,
AL,2020-03-22,138,0,7,5.3,0,
AK,2020-01-22,0,0,0,,0,
AK,2020-01-23,0,0,0,,0,
AK,2020-01-24,0,0,0,,0,
AK,2020-01-25,0,0,0,,0,
AK,2020-01-26,0,0,0,,0,
AK,2020-01-27,0,0,0,,0,
AK,2020-01-28,0,0,0,,0,
AK,2020-01-29,0,0,0,,0,
AK,2020-01-30,0,0,0,,0,
AK,2020-01-31,0,0,0,,0,
AK,2020-02-01,0,0,0,,0,
AK,2020-02-02,0,0,0,,0,
AK,2020-02-03,0,0,0,,0,
AK,2020-02-04,0,0,0,,0,
AK,2020-02-05,0,0,0,,0,
AK,2020-02-06,0,0,0,,0,
AK,2020-02-07,0,0,0,,0,
AK,2020-02-08,0,0,0,,0,
AK,2020-02-09,0,0,0,,0,
AK,2020-02-10,0,0,0,,0,
AK,2020-02-11,0,0,0,,0,
AK,2020-02-12,0,0,0,,0,
AK,2020-02-13,0,0,0,,0,
AK,2020-02-14,0,0,0,,0,
AK,2020-02-15,0,0,0,,0,
AK,2020-02-16,0,0,0,,0,
AK,2020-02-17,0,0,0,,0,
AK,2020-02-18,0,0,0,,0,
AK,2020-02-19,0,0,0,,0,
AK,2020-02-20,0,0,0,,0,
AK,2020-02-21,0,0,0,,0,
AK,2020-02-22,0,0,0,,0,
AK,2020-02-23,0,0,0,,0,
AK,2020-02-24,0,0,0,,0,
AK,2020-02-25,0,0,0,,0,
AK,2020-02-26,0,0,0,,0,
AK,2020-02-27,0,0,0,,0,
AK,2020-02-28,0,0,0,,0,
AK,2020-02-29,0,0,0,,0,
AK,2020-03-01,0,0,0,,0,
AK,2020-03-02,0,0,0,,0,
AK,2020-03-03,0,0,0,,0,
AK,2020-03-04,0,0,0,,0,
AK,2020-03-05,0,0,0,,0,
AK,2020-03-06,0,0,0,,0,
AK,2020-03-07,0,0,0,,0,
AK,2020-03-08,0,0,0,,0,
AK,2020-03-09,0,0,0,,0,
AK,2020-03-10,0,0,0,,0,
AK,2020-03-11,0,0,0,,0,
AK,2020-03-12,0,0,0,,0,
AK,2020-03-13,1,0,1,,0,
AK,2020-03-14,1,0,0,0.0,0,
AK,2020-03-15,1,0,0,0.0,0,
AK,2020-03-16,1,0,0,0.0,0,
AK,2020-03-17,3,0,2,200.0,0,
AK,2020-03-18,6,0,3,100.0,0,
AK,2020-03-19,9,0,3,50.0,0,
AK,2020-03-20,12,0,3,33.3,0,
AK,2020-03-21,15,0,3,25.0,0,
AK,2020-03-22,21,0,6,40.0,0,
AZ,2020-01-22,0,0,0,,0,
AZ,2020-01-23,0,0,0,,0,
AZ,2020-01-24,0,0,0,,0,
AZ,2020-01-25,0,0,0,,0,
AZ,2020-01-26,1,0,1,,0,
AZ,2020-01-27,1,0,0,0.0,0,
AZ,2020-01-28,1,0,0,0.0,0,
AZ,2020-01-29,1,0,0,0.0,0,
AZ,2020-01-30,1,0,0,0.0,0,
AZ,2020-01-31,1,0,0,0.0,0,
AZ,2020-02-01,1,0,0,0.0,0,
AZ,2020-02-02,1,0,0,0.0,0,
AZ,2020-02-03,1,0,0,0.0,0,
AZ,2020-02-04,1,0,0,0.0,0,
AZ,2020-02-05,1,0,0,0.0,0,
AZ,2020-02-06,1,0,0,0.0,0,
AZ,2020-02-07,1,0,0,0.0,0,
AZ,2020-02-08,1,0,0,0.0,0,
AZ,2020-02-09,1,0,0,0.0,0,
AZ,2020-02-10,1,0,0,0.0,0,
AZ,2020-02-11,1,0,0,0.0,0,
AZ,2020-02-12,1,0,0,0.0,0,
AZ,2020-02-13,1,0,0,0.0,0,
AZ,2020-02-14,1,0,0,0.0,0,
AZ,2020-02-15,1,0,0,0.0,0,
AZ,2020-02-16,1,0,0,0.0,0,
AZ,2020-02-17,1,0,0,0.0,0,
AZ,2020-02-18,1,0,0,0.0,0,
AZ,2020-02-19,1,0,0,0.0,0,
AZ,2020-02-20,1,0,0,0.0,0,
AZ,2020-02-21,1,0,0,0.0,0,
AZ,2020-02-22,1,0,0,0.0,0,
AZ,2020-02-23,1,0,0,0.0,0,
AZ,2020-02-24,1,0,0,0.0,0,
AZ,2020-02-25,1,0,0,0.0,0,
AZ,2020-02-26,1,0,0,0.0,0,
AZ,2020-02-27,1,0,0,0.0,0,
AZ,2020-02-28,1,0,0,0.0,0,
AZ,2020-02-29,1,0,0,0.0,0,
AZ,2020-03-01,1,0,0,0.0,0,
AZ,2020-03-02,1,0,0,0.0,0,
AZ,2020-03-03,1,0,0,0.0,0,
AZ,2020-03-04,1,0,0,0.0,0,
AZ,2020-03-05,1,0,0,0.0,0,
AZ,2020-03-06,2,0,1,100.0,0,
AZ,2020-03-07,4,0,2,100.0,0,
AZ,2020-03-08,4,0,0,0.0,0,
AZ,2020-03-09,4,0,0,0.0,0,
AZ,2020-03-10,6,0,2,50.0,0,
AZ,2020-03-11,9,0,3,50.0,0,
AZ,2020-03-12,9,0,0,0.0,0,
AZ,2020-03-13,9,0,0,0.0,0,
AZ,2020-03-14,12,0,3,33.3,0,
AZ,2020-03-15,13,0,1,8.3,0,
AZ,2020-03-16,18,0,5,38.5,0,
AZ,2020-03-17,20,0,2,11.1,0,
AZ,2020-03-18,27,0,7,35.0,0,
AZ,2020-03-19,45,0,18,66.7,0,
AZ,2020-03-20,78,0,33,73.3,0,
AZ,2020-03-21,118,1,40,51.3,1,
AZ,2020-03-22,152,2,34,28.8,1,100.0
AR,2020-01-22,0,0,0,,0,
AR,2020-01-23,0,0,0,,0,
AR,2020-01-24,0,0,0,,0,
AR,2020-01-25,0,0,0,,0,
AR,2020-01-26,0,0,0,,0,
AR,2020-01-27,0,0,0,,0,
AR,2020-01-28,0,0,0,,0,
AR,2020-01-29,0,0,0,,0,
AR,2020-01-30,0,0,0,,0,
AR,2020-01-31,0,0,0,,0,
AR,2020-02-01,0,0,0,,0,
AR,2020-02-02,0,0,0,,0,
AR,2020-02-03,0,0,0,,0,
AR,2020-02-04,0,0,0,,0,
AR,2020-02-05,0,0,0,,0,
AR,2020-02-06,0,0,0,,0,
AR,2020-02-07,0,0,0,,0,
AR,2020-02-08,0,0,0,,0,
AR,2020-02-09,0,0,0,,0,
AR,2020-02-10,0,0,0,,0,
AR,2020-02-11,0,0,0,,0,
AR,2020-02-12,0,0,0,,0,
AR,2020-02-13,0,0,0,,0,
AR,2020-02-14,0,0,0,,0,
AR,2020-02-15,0,0,0,,0,
AR,2020-02-16,0,0,0,,0,
AR,2020-02-17,0,0,0,,0,
AR,2020-02-18,0,0,0,,0,
AR,2020-02-19,0,0,0,,0,
AR,2020-02-20,0,0,0,,0,
AR,2020-02-21,0,0,0,,0,
AR,2020-02-22,0,0,0,,0,
AR,2020-02-23,0,0,0,,0,
AR,2020-02-24,0,0,0,,0,
AR,2020-02-25,0,0,0,,0,
AR,2020-02-26,0,0,0,,0,
AR,2020-02-27,0,0,0,,0,
AR,2020-02-28,0,0,0,,0,
AR,2020-02-29,0,0,0,,0,
AR,2020-03-01,0,0,0,,0,
AR,2020-03-02,0,0,0,,0,
AR,2020-03-03,0,0,0,,0,
AR,2020-03-04,0,0,0,,0,
AR,2020-03-05,0,0,0,,0,
AR,2020-03-06,0,0,0,,0,
AR,2020-03-07,0,0,0,,0,
AR,2020-03-08,0,0,0,,0,
AR,2020-03-09,0,0,0,,0,
AR,2020-03-10,0,0,0,,0,
AR,2020-03-11,1,0,1,,0,
AR,2020-03-12,6,0,5,500.0,0,
AR,2020-03-13,6,0,0,0.0,0,
AR,2020-03-14,12,0,6,100.0,0,
AR,2020-03-15,16,0,4,33.3,0,
AR,2020-03-16,22,0,6,37.5,0,
AR,2020-03-17,22,0,0,0.0,0,
AR,2020-03-18,33,0,11,50.0,0,
AR,2020-03-19,62,0,29,87.9,0,
AR,2020-03-20,96,0,34,54.8,0,
AR,2020-03-21,122,0,26,27.1,0,
AR,2020-03-22,165,0,43,35.2,0,
CA,2020-01-22,0,0,0,,0,
CA,2020-01-23,0,0,0,,0,
CA,2020-01-24,0,0,0,,0,
CA,2020-01-25,0,0,0,,0,
CA,2020-01-26,2,0,2,,0,
CA,2020-01-27,2,0,0,0.0,0,
CA,2020-01-28,2,0,0,0.0,0,
CA,2020-01-29,2,0,0,0.0,0,
CA,2020-01-30,2,0,0,0.0,0,
CA,2020-01-31,3,0,1,50.0,0,
CA,2020-02-01,3,0,0,0.0,0,
CA,2020-02-02,3,0,0,0.0,0,
CA,2020-02-03,6,0,3,100.0,0,
CA,2020-02-04,6,0,0,0.0,0,
CA,2020-02-05,6,0,0,0.0,0,
CA,2020-02-06,6,0,0,0.0,0,
CA,2020-02-07,6,0,0,0.0,0,
CA,2020-02-08,6,0,0,0.0,0,
CA,2020-02-09,6,0,0,0.0,0,
CA,2020-02-10,6,0,0,0.0,0,
CA,2020-02-11,7,0,1,16.7,0,
CA,2020-02-12,7,0,0,0.0,0,
CA,2020-02-13,8,0,1,14.3,0,
CA,2020-02-14,8,0,0,0.0,0,
CA,2020-02-15,8,0,0,0.0,0,
CA,2020-02-16,8,0,0,0.0,0,
CA,2020-02-17,8,0,0,0.0,0,
CA,2020-02-18,8,0,0,0.0,0,
CA,2020-02-19,8,0,0,0.0,0,
CA,2020-02-20,8,0,0,0.0,0,
CA,2020-02-21,10,0,2,25.0,0,
CA,2020-02-22,10,0,0,0.0,0,
CA,2020-02-23,10,0,0,0.0,0,
CA,2020-02-24,10,0,0,0.0,0,
CA,2020-02-25,10,0,0,0.0,0,
CA,2020-02-26,10,0,0,0.0,0,
CA,2020-02-27,11,0,1,10.0,0,
CA,2020-02-28,11,0,0,0.0,0,
CA,2020-02-29,12,0,1,9.1,0,
CA,2020-03-01,12,0,0,0.0,0,
CA,2020-03-02,21,0,9,75.0,0,
CA,2020-03-03,25,0,4,19.0,0,
CA,2020-03-04,35,1,10,40.0,1,
CA,2020-03-05,51,1,16,45.7,0,0.0
CA,2020-03-06,59,1,8,15.7,0,0.0
CA,2020-03-07,81,1,22,37.3,0,0.0
CA,2020-03-08,95,1,14,17.3,0,0.0
CA,2020-03-09,101,1,6,6.3,0,0.0
CA,2020-03-10,144,2,43,42.6,1,100.0
CA,2020-03-11,177,3,33,22.9,1,50.0
CA,2020-03-12,221,4,44,24.9,1,33.3
CA,2020-03-13,282,4,61,27.6,0,0.0
CA,2020-03-14,340,5,58,20.6,1,25.0
CA,2020-03-15,426,6,86,25.3,1,20.0
CA,2020-03-16,557,7,131,30.8,1,16.7
CA,2020-03-17,698,12,141,25.3,5,71.4
CA,2020-03-18,751,13,53,7.6,1,8.3
CA,2020-03-19,952,18,201,26.8,5,38.5
CA,2020-03-20,1177,23,225,23.6,5,27.8
CA,2020-03-21,1364,24,187,15.9,1,4.3
CA,2020-03-22,1642,30,278,20.4,6,25.0
CO,2020-01-22,0,0,0,,0,
CO,2020-01-23,0,0,0,,0,
CO,2020-01-24,0,0,0,,0,
CO,2020-01-25,0,0,0,,0,
CO,2020-01-26,0,0,0,,0,
CO,2020-01-27,0,0,0,,0,
CO,2020-01-28,0,0,0,,0,
CO,2020-01-29,0,0,0,,0,
CO,2020-01-30,0,0,0,,0,
CO,2020-01-31,0,0,0,,0,
CO,2020-02-01,0,0,0,,0,
CO,2020-02-02,0,0,0,,0,
CO,2020-02-03,0,0,0,,0,
CO,2020-02-04,0,0,0,,0,
CO,2020-02-05,0,0,0,,0,
CO,2020-02-06,0,0,0,,0,
CO,2020-02-07,0,0,0,,0,
CO,2020-02-08,0,0,0,,0,
CO,2020-02-09,0,0,0,,0,
CO,2020-02-10,0,0,0,,0,
CO,2020-02-11,0,0,0,,0,
CO,2020-02-12,0,0,0,,0,
CO,2020-02-13,0,0,0,,0,
CO,2020-02-14,0,0,0,,0,
CO,2020-02-15,0,0,0,,0,
CO,2020-02-16,0,0,0,,0,
CO,2020-02-17,0,0,0,,0,
CO,2020-02-18,0,0,0,,0,
CO,2020-02-19,0,0,0,,0,
CO,2020-02-20,0,0,0,,0,
CO,2020-02-21,0,0,0,,0,
CO,2020-02-22,0,0,0,,0,
CO,2020-02-23,0,0,0,,0,
CO,2020-02-24,0,0,0,,0,
CO,2020-02-25,0,0,0,,0,
CO,2020-02-26,0,0,0,,0,
CO,2020-02-27,0,0,0,,0,
CO,2020-02-28,0,0,0,,0,
CO,2020-02-29,0,0,0,,0,
CO,2020-03-01,0,0,0,,0,
CO,2020-03-02,0,0,0,,0,
CO,2020-03-03,0,0,0,,0,
CO,2020-03-04,0,0,0,,0,
CO,2020-03-05,0,0,0,,0,
CO,2020-03-06,3,0,3,,0,
CO,2020-03-07,7,0,4,133.3,0,
CO,2020-03-08,7,0,0,0.0,0,
CO,2020-03-09,7,0,0,0.0,0,
CO,2020-03-10,15,0,8,114.3,0,
CO,2020-03-11,34,0,19,126.7,0,
CO,2020-03-12,45,0,11,32.4,0,
CO,2020-03-13,49,0,4,8.9,0,
CO,2020-03-14,101,1,52,106.1,1,
CO,2020-03-15,131,1,30,29.7,0,0.0
CO,2020-03-16,160,1,29,22.1,0,0.0
CO,2020-03-17,160,2,0,0.0,1,100.0
CO,2020-03-18,184,2,24,15.0,0,0.0
CO,2020-03-19,277,4,93,50.5,2,100.0
CO,2020-03-20,363,4,86,31.0,0,0.0
CO,2020-03-21,390,4,27,7.4,0,0.0
CO,2020-03-22,476,6,86,22.1,2,50.0
CT,2020-01-22,0,0,0,,0,
CT,2020-01-23,0,0,0,,0,
CT,2020-01-24,0,0,0,,0,
CT,2020-01-25,0,0,0,,0,
CT,2020-01-26,0,0,0,,0,
CT,2020-01-27,0,0,0,,0,
CT,2020-01-28,0,0,0,,0,
CT,2020-01-29,0,0,0,,0,
CT,2020-01-30,0,0,0,,0,
CT,2020-01-31,0,0,0,,0,
CT,2020-02-01,0,0,0,,0,
CT,2020-02-02,0,0,0,,0,
CT,2020-02-03,0,0,0,,0,
CT,2020-02-04,0,0,0,,0,
CT,2020-02-05,0,0,0,,0,
CT,2020-02-06,0,0,0,,0,
CT,2020-02-07,0,0,0,,0,
CT,2020-02-08,0,0,0,,0,
CT,2020-02-09,0,0,0,,0,
CT,2020-02-10,0,0,0,,0,
CT,2020-02-11,0,0,0,,0,
CT,2020-02-12,0,0,0,,0,
CT,2020-02-13,0,0,0,,0,
CT,2020-02-14,0,0,0,,0,
CT,2020-02-15,0,0,0,,0,
CT,2020-02-16,0,0,0,,0,
CT,2020-02-17,0,0,0,,0,
CT,2020-02-18,0,0,0,,0,
CT,2020-02-19,0,0,0,,0,
CT,2020-02-20,0,0,0,,0,
CT,2020-02-21,0,0,0,,0,
CT,2020-02-22,0,0,0,,0,
CT,2020-02-23,0,0,0,,0,
CT,2020-02-24,0,0,0,,0,
CT,2020-02-25,0,0,0,,0,
CT,2020-02-26,0,0,0,,0,
CT,2020-02-27,0,0,0,,0,
CT,2020-02-28,0,0,0,,0,
CT,2020-02-29,0,0,0,,0,
CT,2020-03-01,0,0,0,,0,
CT,2020-03-02,0,0,0,,0,
CT,2020-03-03,0,0,0,,0,
CT,2020-03-04,0,0,0,,0,
CT,2020-03-05,0,0,0,,0,
CT,2020-03-06,0,0,0,,0,
CT,2020-03-07,0,0,0,,0,
CT,2020-03-08,0,0,0,,0,
CT,2020-03-09,0,0,0,,0,
CT,2020-03-10,2,0,2,,0,
CT,2020-03-11,3,0,1,50.0,0,
CT,2020-03-12,5,0,2,66.7,0,
CT,2020-03-13,11,0,6,120.0,0,
CT,2020-03-14,22,0,11,100.0,0,
CT,2020-03-15,24,0,2,9.1,0,
CT,2020-03-16,30,0,6,25.0,0,
CT,2020-03-17,68,0,38,126.7,0,
CT,2020-03-18,68,0,0,0.0,0,
CT,2020-03-19,159,2,91,133.8,2,
CT,2020-03-20,194,3,35,22.0,1,50.0
CT,2020-03-21,194,4,0,0.0,1,33.3
CT,2020-03-22,223,5,29,14.9,1,25.0
DE,2020-01-22,0,0,0,,0,
DE,2020-01-23,0,0,0,,0,
DE,2020-01-24,0,0,0,,0,
DE,2020-01-25,0,0,0,,0,
DE,2020-01-26,0,0,0,,0,
DE,2020-01-27,0,0,0,,0,
DE,2020-01-28,0,0,0,,0,
DE,2020-01-29,0,0,0,,0,
DE,2020-01-30,0,0,0,,0,
DE,2020-01-31,0,0,0,,0,
DE,2020-02-01,0,0,0,,0,
DE,2020-02-02,0,0,0,,0,
DE,2020-02-03,0,0,0,,0,
DE,2020-02-04,0,0,0,,0,
DE,2020-02-05,0,0,0,,0,
DE,2020-02-06,0,0,0,,0,
DE,2020-02-07,0,0,0,,0,
DE,2020-02-08,0,0,0,,0,
DE,2020-02-09,0,0,0,,0,
DE,2020-02-10,0,0,0,,0,
DE,2020-02-11,0,0,0,,0,
DE,2020-02-12,0,0,0,,0,
DE,2020-02-13,0,0,0,,0,
DE,2020-02-14,0,0,0,,0,
DE,2020-02-15,0,0,0,,0,
DE,2020-02-16,0,0,0,,0,
DE,2020-02-17,0,0,0,,0,
DE,2020-02-18,0,0,0,,0,
DE,2020-02-19,0,0,0,,0,
DE,2020-02-20,0,0,0,,0,
DE,2020-02-21,0,0,0,,0,
DE,2020-02-22,0,0,0,,0,
DE,2020-02-23,0,0,0,,0,
DE,2020-02-24,0,0,0,,0,
DE,2020-02-25,0,0,0,,0,
DE,2020-02-26,0,0,0,,0,
DE,2020-02-27,0,0,0,,0,
DE,2020-02-28,0,0,0,,0,
DE,2020-02-29,0,0,0,,0,
DE,2020-03-01,0,0,0,,0,
DE,2020-03-02,0,0,0,,0,
DE,2020-03-03,0,0,0,,0,
DE,2020-03-04,0,0,0,,0,
DE,2020-03-05,0,0,0,,0,
DE,2020-03-06,0,0,0,,0,
DE,2020-03-07,0,0,0,,0,
DE,2020-03-08,0,0,0,,0,
DE,2020-03-09,0,0,0,,0,
DE,2020-03-10,0,0,0,,0,
DE,2020-03-11,1,0,1,,0,
DE,2020-03-12,1,0,0,0.0,0,
DE,2020-03-13,4,0,3,300.0,0,
DE,2020-03-14,6,0,2,50.0,0,
DE,2020-03-15,7,0,1,16.7,0,
DE,2020-03-16,8,0,1,14.3,0,
DE,2020-03-17,16,0,8,100.0,0,
DE,2020-03-18,19,0,3,18.8,0,
DE,2020-03-19,30,0,11,57.9,0,
DE,2020-03-20,38,0,8,26.7,0,
DE,2020-03-21,45,0,7,18.4,0,
DE,2020-03-22,47,0,2,4.4,0,
DC,2020-01-22,0,0,0,,0,
DC,2020-01-23,0,0,0,,0,
DC,2020-01-24,0,0,0,,0,
DC,2020-01-25,0,0,0,,0,
DC,2020-01-26,0,0,0,,0,
DC,2020-01-27,0,0,0,,0,
DC,2020-01-28,0,0,0,,0,
DC,2020-01-29,0,0,0,,0,
DC,2020-01-30,0,0,0,,0,
DC,2020-01-31,0,0,0,,0,
DC,2020-02-01,0,0,0,,0,
DC,2020-02-02,0,0,0,,0,
DC,2020-02-03,0,0,0,,0,
DC,2020-02-04,0,0,0,,0,
DC,2020-02-05,0,0,0,,0,
DC,2020-02-06,0,0,0,,0,
DC,2020-02-07,0,0,0,,0,
DC,2020-02-08,0,0,0,,0,
DC,2020-02-09,0,0,0,,0,
DC,2020-02-10,0,0,0,,0,
DC,2020-02-11,0,0,0,,0,
DC,2020-02-12,0,0,0,,0,
DC,2020-02-13,0,0,0,,0,
DC,2020-02-14,0,0,0,,0,
DC,2020-02-15,0,0,0,,0,
DC,2020-02-16,0,0,0,,0,
DC,2020-02-17,0,0,0,,0,
DC,2020-02-18,0,0,0,,0,
DC,2020-02-19,0,0,0,,0,
DC,2020-02-20,0,0,0,,0,
DC,2020-02-21,0,0,0,,0,
DC,2020-02-22,0,0,0,,0,
DC,2020-02-23,0,0,0,,0,
DC,2020-02-24,0,0,0,,0,
DC,2020-02-25,0,0,0,,0,
DC,2020-02-26,0,0,0,,0,
DC,2020-02-27,0,0,0,,0,
DC,2020-02-28,0,0,0,,0,
DC,2020-02-29,0,0,0,,0,
DC,2020-03-01,0,0,0,,0,
DC,2020-03-02,0,0,0,,0,
DC,2020-03-03,0,0,0,,0,
DC,2020-03-04,0,0,0,,0,
DC,2020-03-05,0,0,0,,0,
DC,2020-03-06,0,0,0,,0,
DC,2020-03-07,0,0,0,,0,
DC,2020-03-08,0,0,0,,0,
DC,2020-03-09,0,0,0,,0,
DC,2020-03-10,5,0,5,,0,
DC,2020-03-11,10,0,5,100.0,0,
DC,2020-03-12,10,0,0,0.0,0,
DC,2020-03-13,10,0,0,0.0,0,
DC,2020-03-14,10,0,0,0.0,0,
DC,2020-03-15,16,0,6,60.0,0,
DC,2020-03-16,22,0,6,37.5,0,
DC,2020-03-17,22,0,0,0.0,0,
DC,2020-03-18,31,0,9,40.9,0,
DC,2020-03-19,40,0,9,29.0,0,
DC,2020-03-20,71,1,31,77.5,1,
DC,2020-03-21,77,1,6,8.5,0,0.0
DC,2020-03-22,102,2,25,32.5,1,100.0
FL,2020-01-22,0,0,0,,0,
FL,2020-01-23,0,0,0,,0,
FL,2020-01-24,0,0,0,,0,
FL,2020-01-25,0,0,0,,0,
FL,2020-01-26,0,0,0,,0,
FL,2020-01-27,0,0,0,,0,
FL,2020-01-28,0,0,0,,0,
FL,2020-01-29,0,0,0,,0,
FL,2020-01-30,0,0,0,,0,
FL,2020-01-31,0,0,0,,0,
FL,2020-02-01,0,0,0,,0,
FL,2020-02-02,0,0,0,,0,
FL,2020-02-03,0,0,0,,0,
FL,2020-02-04,0,0,0,,0,
FL,2020-02-05,0,0,0,,0,
FL,2020-02-06,0,0,0,,0,
FL,2020-02-07,0,0,0,,0,
FL,2020-02-08,0,0,0,,0,
FL,2020-02-09,0,0,0,,0,
FL,2020-02-10,0,0,0,,0,
FL,2020-02-11,0,0,0,,0,
FL,2020-02-12,0,0,0,,0,
FL,2020-02-13,0,0,0,,0,
FL,2020-02-14,0,0,0,,0,
FL,2020-02-15,0,0,0,,0,
FL,2020-02-16,0,0,0,,0,
FL,2020-02-17,0,0,0,,0,
FL,2020-02-18,0,0,0,,0,
FL,2020-02-19,0,0,0,,0,
FL,2020-02-20,0,0,0,,0,
FL,2020-02-21,0,0,0,,0,
FL,2020-02-22,0,0,0,,0,
FL,2020-02-23,0,0,0,,0,
FL,2020-02-24,0,0,0,,0,
FL,2020-02-25,0,0,0,,0,
FL,2020-02-26,0,0,0,,0,
FL,2020-02-27,0,0,0,,0,
FL,2020-02-28,0,0,0,,0,
FL,2020-02-29,0,0,0,,0,
FL,2020-03-01,0,0,0,,0,
FL,2020-03-02,1,0,1,,0,
FL,2020-03-03,2,0,1,100.0,0,
FL,2020-03-04,2,0,0,0.0,0,
FL,2020-03-05,3,0,1,50.0,0,
FL,2020-03-06,3,0,0,0.0,0,
FL,2020-03-07,7,0,4,133.3,0,
FL,2020-03-08,10,2,3,42.9,2,
FL,2020-03-09,13,2,3,30.0,0,0.0
FL,2020-03-10,15,2,2,15.4,0,0.0
FL,2020-03-11,28,2,13,86.7,0,0.0
FL,2020-03-12,35,2,7,25.0,0,0.0
FL,2020-03-13,50,2,15,42.9,0,0.0
FL,2020-03-14,76,3,26,52.0,1,50.0
FL,2020-03-15,115,4,39,51.3,1,33.3
FL,2020-03-16,155,5,40,34.8,1,25.0
FL,2020-03-17,216,6,61,39.4,1,20.0
FL,2020-03-18,314,7,98,45.4,1,16.7
FL,2020-03-19,417,9,103,32.8,2,28.6
FL,2020-03-20,563,10,146,35.0,1,11.1
FL,2020-03-21,659,13,96,17.1,3,30.0
FL,2020-03-22,830,13,171,25.9,0,0.0
GA,2020-01-22,0,0,0,,0,
GA,2020-01-23,0,0,0,,0,
GA,2020-01-24,0,0,0,,0,
GA,2020-01-25,0,0,0,,0,
GA,2020-01-26,0,0,0,,0,
GA,2020-01-27,0,0,0,,0,
GA,2020-01-28,0,0,0,,0,
GA,2020-01-29,0,0,0,,0,
GA,2020-01-30,0,0,0,,0,
GA,2020-01-31,0,0,0,,0,
GA,2020-02-01,0,0,0,,0,
GA,2020-02-02,0,0,0,,0,
GA,2020-02-03,0,0,0,,0,
GA,2020-02-04,0,0,0,,0,
GA,2020-02-05,0,0,0,,0,
GA,2020-02-06,0,0,0,,0,
GA,2020-02-07,0,0,0,,0,
GA,2020-02-08,0,0,0,,0,
GA,2020-02-09,0,0,0,,0,
GA,2020-02-10,0,0,0,,0,
GA,2020-02-11,0,0,0,,0,
GA,2020-02-12,0,0,0,,0,
GA,2020-02-13,0,0,0,,0,
GA,2020-02-14,0,0,0,,0,
GA,2020-02-15,0,0,0,,0,
GA,2020-02-16,0,0,0,,0,
GA,2020-02-17,0,0,0,,0,
GA,2020-02-18,0,0,0,,0,
GA,2020-02-19,0,0,0,,0,
GA,2020-02-20,0,0,0,,0,
GA,2020-02-21,0,0,0,,0,
GA,2020-02-22,0,0,0,,0,
GA,2020-02-23,0,0,0,,0,
GA,2020-02-24,0,0,0,,0,
GA,2020-02-25,0,0,0,,0,
GA,2020-02-26,0,0,0,,0,
GA,2020-02-27,0,0,0,,0,
GA,2020-02-28,0,0,0,,0,
GA,2020-02-29,0,0,0,,0,
GA,2020-03-01,0,0,0,,0,
GA,2020-03-02,0,0,0,,0,
GA,2020-03-03,2,0,2,,0,
GA,2020-03-04,2,0,0,0.0,0,
GA,2020-03-05,2,0,0,0.0,0,
GA,2020-03-06,3,0,1,50.0,0,
